     Name                   RA                    DEC          Redshift  Classification 
  2020hyh   247.97895833333328      42.71036111111111          0.032206            SNIa 
  2020zkt    149.4542083333333    -13.629480555555556              0.02            SNIa 
  2021tnx    347.6780166666666                19.7454               0.1            SNIa 
  2020zka   124.63026666666666               -4.36165             0.095            SNIa 
  2020hsi   121.60658749999999                50.4068              0.07            SNIa 
  2020hsk    214.8110083333333    -11.454922222222221              0.07            SNIa 
  2020zjo   109.97351249999998      37.55807222222222             0.082            SNIa 
  2021obh    273.8839333333333      6.724455555555556             0.059            SNIa 
  2020zjn    77.03655833333333     10.383788888888889              0.04            SNIa 
  2020zjf   52.666366666666654               3.097375             0.083            SNIa 
  2020ziz   29.157104166666663     -5.811697222222222          0.087971            SNIa 
  2021thm    354.9278749999999     42.178780555555555             0.035            SNIa 
  2020zlc   145.34408333333332     15.961308333333333          0.076388            SNIa 
  2021tol   19.502499999999998    -1.5793805555555556              0.04            SNIa 
  2021tfx   215.58335416666665     47.934219444444444           0.07295            SNIa 
  2020zpj    340.9109708333333    -14.067908333333333               0.1            SNIa 
  2020zpi    40.08520833333333    -1.4468611111111112           0.03726            SNIa 
  2020hll    226.2649583333333      28.81544722222222            0.0563            SNIa 
  2020hms   250.19966666666664      32.23828888888889           0.05728            SNIa 
  2020hni   111.59221666666666      36.23370277777778             0.015            SNIa 
  2020zpf   348.16868333333326    -11.933902777777778               0.1            SNIa 
  2020zpe             74.01575     -25.15111111111111              0.06            SNIa 
  2021tgb           297.505525    -20.164669444444442              0.05            SNIa 
  2021tgd    343.7786791666666               1.519725             0.142            SNIa 
  2021tgf    257.4697499999999      41.22213055555556           0.02508            SNIa 
  2020znj   108.10024999999999     15.591788888888889            0.0384            SNIa 
  2020zmi   315.04587499999997    -4.0670111111111105          0.019607            SNIa 
  2020hvb    278.7843249999999     31.688955555555555             0.055            SNIa 
  2020zid    350.5252458333333    -6.2131138888888895              0.13            SNIa 
  2020zhh    66.58267916666667    -10.099127777777777              0.04            SNIa 
  2020hvq   251.64524999999998     62.826888888888895          0.019043            SNIa 
  2021tnd    327.2382458333333     -9.071102777777778             0.085            SNIa 
  2020hvy   212.28499166666663       65.8019361111111            0.0678            SNIa 
  2020hwt    282.5795416666666      61.53046111111111               0.1            SNIa 
  2020zci   118.57304166666665     40.122261111111115           0.06877            SNIa 
  2020hxn          258.1041125              42.265525           0.03683            SNIa 
  2020zbr    59.98147083333333    -12.237816666666665             0.091            SNIa 
  2020hya    171.8630833333333      7.069169444444444             0.064            SNIa 
  2020zbk    9.047916666666666     -23.65996388888889              0.09            SNIa 
  2021tmf    346.1190791666666     27.353597222222223           0.02566            SNIa 
  2020zbc   12.364645833333332     23.412605555555555             0.056            SNIa 
  2020hyg   201.30249583333332      20.16626111111111             0.084            SNIa 
  2021tnt   308.77419999999995     3.4381583333333334             0.046            SNIa 
  2020gde   116.75823333333332     51.718383333333335            0.0675            SNIa 
  2020zcw   110.16969999999999      34.07364444444445            0.1205            SNIa 
  2020zhd   106.33833749999998     18.225499999999997              0.08            SNIa 
  2020zgu   150.90374999999997      45.29913888888888           0.04136            SNIa 
  2020hvc   138.40883333333332     13.331619444444444             0.065            SNIa 
  2020hvf    170.3602083333333     3.0146805555555556          0.005838            SNIa 
  2020zgk   32.359404166666664      23.12581388888889              0.09            SNIa 
  2020zgh   18.972637499999998    0.01600277777777778             0.045            SNIa 
  2021nyt   245.80757499999999     26.475941666666664          0.064524            SNIa 
  2020zgc    21.07084583333333    -19.431844444444447             0.068            SNIa 
  2020zfu   28.037949999999995      42.86983611111111             0.074            SNIa 
  2020zfr    2.275483333333333     3.3702972222222223              0.09            SNIa 
  2020zfp           13.3118875     37.793908333333334             0.091            SNIa 
  2020zfn    326.0841291666666      8.623477777777778             0.038            SNIa 
  2021thu    60.18167083333333     21.054583333333333      0.0212680008            SNIa 
  2020zds    282.7912083333333      39.94328888888889          0.053987            SNIa 
  2020gct   129.64216249999996      33.83112777777778              0.09            SNIa 
  2020gdw    200.6931208333333    -12.990472222222222             0.018            SNIa 
  2021nqp   287.28926249999995      63.26629444444445             0.138            SNIa 
 2020adnb   167.23529166666665    -26.688311111111112           0.03394            SNIa 
 2020admd   163.55932083333332      46.10754444444444           0.03862            SNIa 
 2020admb   128.10833333333332      56.46490277777778          0.043947            SNIa 
 2020adlp   121.75644999999999     39.707661111111115           0.07848            SNIa 
 2020adle    77.58585833333333                6.33885              0.05            SNIa 
 2020adld   165.60879166666663      45.60503888888889           0.05456            SNIa 
  2021sef    254.6962333333333      8.931933333333333              0.11            SNIa 
  2021okv   195.86229166666666                1.45695             0.048            SNIa 
  2021nlj   187.86261666666667      4.226530555555556             0.089            SNIa 
 2020adkp   118.13674999999999      10.37288888888889             0.102            SNIa 
  2021tvo   246.56188749999998      56.70149444444445           0.09338            SNIa 
  2021sdz    310.9254333333333      5.320752777777778              0.05            SNIa 
  2020eth   255.32233333333332     2.9115805555555556             0.048            SNIa 
  2021nlh   224.74355416666663               35.44215              0.07            SNIa 
 2020aepp   238.06949999999998               33.94105          0.049024            SNIa 
  2020ery    215.2421333333333     -22.75742222222222             0.027            SNIa 
 2020aeko    53.78524999999999     -8.591911111111111              0.07            SNIa 
 2020aejg   164.79304166666662      42.13988888888889           0.07711            SNIa 
  2021sco    325.0485458333333    -15.978402777777777             0.054            SNIa 
